sample,class,ks1_cycles,ks2_cycles,modelled_cycles,ks1_calls,ks2_calls,host_ns
21854,1,668,9507,10175,256,1024,50583.3
21855,1,685,9554,10239,256,1024,50625.0
21856,0,738,9569,10307,256,1024,50625.0
21857,0,738,9569,10307,256,1024,50583.3
21858,1,677,9527,10204,256,1024,50666.7
21859,0,738,9569,10307,256,1024,50666.7
21860,1,685,9545,10230,256,1024,50708.3
21861,0,738,9569,10307,256,1024,50625.0
21862,1,678,9497,10175,256,1024,50708.3
21863,0,738,9569,10307,256,1024,50625.0
21864,0,738,9569,10307,256,1024,50708.3
21865,1,678,9498,10176,256,1024,50625.0
21866,1,686,9549,10235,256,1024,50625.0
21867,0,738,9569,10307,256,1024,50625.0
21868,1,684,9520,10204,256,1024,50541.7
21869,1,687,9587,10274,256,1024,50625.0
21870,0,738,9569,10307,256,1024,50666.7
21871,1,687,9603,10290,256,1024,50625.0
21872,1,673,9554,10227,256,1024,50583.3
21873,0,738,9569,10307,256,1024,50666.7
21874,0,738,9569,10307,256,1024,50583.3
21875,0,738,9569,10307,256,1024,50583.3
21876,0,738,9569,10307,256,1024,50625.0
21877,0,738,9569,10307,256,1024,50708.3
21878,1,705,9590,10295,256,1024,50583.3
21879,0,738,9569,10307,256,1024,50541.7
21880,0,738,9569,10307,256,1024,50625.0
21881,1,675,9534,10209,256,1024,50625.0
21882,0,738,9569,10307,256,1024,50625.0
21883,1,680,9563,10243,256,1024,50625.0
21884,0,738,9569,10307,256,1024,50666.7
21885,1,686,9539,10225,256,1024,50500.0
21886,0,738,9569,10307,256,1024,50625.0
21887,0,738,9569,10307,256,1024,50541.7
21888,1,677,9613,10290,256,1024,50625.0
21889,1,669,9609,10278,256,1024,50583.3
21890,1,680,9550,10230,256,1024,50625.0
21891,0,738,9569,10307,256,1024,50666.7
21892,0,738,9569,10307,256,1024,50583.3
21893,1,693,9513,10206,256,1024,50625.0
21894,0,738,9569,10307,256,1024,50583.3
21895,0,738,9569,10307,256,1024,50541.7
21896,1,679,9531,10210,256,1024,50583.3
21897,1,667,9607,10274,256,1024,50583.3
21898,1,661,9600,10261,256,1024,53375.0
21899,1,691,9560,10251,256,1024,50625.0
21900,1,683,9522,10205,256,1024,50666.7
21901,1,684,9533,10217,256,1024,50583.3
21902,0,738,9569,10307,256,1024,50500.0
21903,0,738,9569,10307,256,1024,50625.0
21904,0,738,9569,10307,256,1024,50541.7
21905,0,738,9569,10307,256,1024,50458.3
21906,0,738,9569,10307,256,1024,50416.7
21907,0,738,9569,10307,256,1024,50541.7
21908,1,666,9573,10239,256,1024,50625.0
21909,0,738,9569,10307,256,1024,50666.7
21910,1,687,9500,10187,256,1024,50541.7
21911,0,738,9569,10307,256,1024,50625.0
21912,0,738,9569,10307,256,1024,50666.7
21913,1,685,9519,10204,256,1024,50541.7
21914,1,681,9576,10257,256,1024,50625.0
21915,1,670,9595,10265,256,1024,50625.0
21916,0,738,9569,10307,256,1024,50666.7
21917,0,738,9569,10307,256,1024,50541.7
21918,0,738,9569,10307,256,1024,52708.3
21919,1,686,9513,10199,256,1024,51750.0
21920,0,738,9569,10307,256,1024,50625.0
21921,0,738,9569,10307,256,1024,58375.0
21922,0,738,9569,10307,256,1024,50750.0
21923,0,738,9569,10307,256,1024,50791.7
21924,1,679,9581,10260,256,1024,53333.3
21925,1,701,9561,10262,256,1024,51166.7
21926,0,738,9569,10307,256,1024,52375.0
21927,0,738,9569,10307,256,1024,51541.7
21928,0,738,9569,10307,256,1024,50625.0
21929,0,738,9569,10307,256,1024,50708.3
21930,1,688,9508,10196,256,1024,50625.0
21931,0,738,9569,10307,256,1024,50666.7
21932,1,674,9609,10283,256,1024,50541.7
21933,1,682,9612,10294,256,1024,50625.0
21934,0,738,9569,10307,256,1024,50750.0
21935,1,668,9547,10215,256,1024,50708.3
21936,1,685,9516,10201,256,1024,50625.0
21937,1,655,9556,10211,256,1024,50666.7
21938,1,675,9573,10248,256,1024,50666.7
21939,0,738,9569,10307,256,1024,50583.3
21940,1,691,9480,10171,256,1024,50625.0
21941,0,738,9569,10307,256,1024,50666.7
21942,1,673,9615,10288,256,1024,50625.0
21943,1,675,9564,10239,256,1024,50625.0
21944,0,738,9569,10307,256,1024,50666.7
21945,1,681,9599,10280,256,1024,50791.7
21946,1,686,9579,10265,256,1024,50708.3
21947,1,674,9579,10253,256,1024,50708.3
21948,1,684,9567,10251,256,1024,50875.0
21949,0,738,9569,10307,256,1024,56916.7
21950,0,738,9569,10307,256,1024,50750.0
21951,1,684,9530,10214,256,1024,50791.7
21952,0,738,9569,10307,256,1024,50750.0
21953,1,671,9617,10288,256,1024,50833.3
21954,0,738,9569,10307,256,1024,50541.7
21955,1,678,9484,10162,256,1024,50666.7
21956,1,691,9533,10224,256,1024,50708.3
21957,0,738,9569,10307,256,1024,50666.7
21958,0,738,9569,10307,256,1024,63916.7
21959,0,738,9569,10307,256,1024,50666.7
21960,0,738,9569,10307,256,1024,50625.0
21961,1,675,9503,10178,256,1024,50708.3
21962,0,738,9569,10307,256,1024,50541.7
21963,1,670,9629,10299,256,1024,50625.0
21964,0,738,9569,10307,256,1024,50625.0
21965,1,666,9558,10224,256,1024,50625.0
21966,1,693,9554,10247,256,1024,50625.0
21967,0,738,9569,10307,256,1024,50625.0
21968,1,690,9524,10214,256,1024,55416.7
21969,1,675,9600,10275,256,1024,50541.7
21970,1,693,9505,10198,256,1024,50583.3
21971,0,738,9569,10307,256,1024,64041.7
21972,1,692,9580,10272,256,1024,50583.3
21973,0,738,9569,10307,256,1024,50666.7
21974,1,682,9570,10252,256,1024,50666.7
21975,1,686,9520,10206,256,1024,50625.0
21976,0,738,9569,10307,256,1024,50500.0
21977,0,738,9569,10307,256,1024,50541.7
21978,1,680,9508,10188,256,1024,50541.7
21979,0,738,9569,10307,256,1024,50583.3
21980,0,738,9569,10307,256,1024,50583.3
21981,1,695,9498,10193,256,1024,50625.0
21982,0,738,9569,10307,256,1024,50666.7
21983,1,676,9595,10271,256,1024,50666.7
21984,0,738,9569,10307,256,1024,50791.7
21985,1,663,9574,10237,256,1024,50666.7
21986,1,669,9517,10186,256,1024,50708.3
21987,1,675,9538,10213,256,1024,50666.7
21988,1,674,9512,10186,256,1024,50666.7
21989,0,738,9569,10307,256,1024,50666.7
21990,0,738,9569,10307,256,1024,50750.0
21991,0,738,9569,10307,256,1024,50583.3
21992,1,677,9453,10130,256,1024,50625.0
21993,1,676,9557,10233,256,1024,50625.0
21994,0,738,9569,10307,256,1024,50541.7
21995,1,681,9480,10161,256,1024,50541.7
21996,0,738,9569,10307,256,1024,50625.0
21997,1,681,9569,10250,256,1024,50666.7
21998,1,685,9547,10232,256,1024,50666.7
21999,0,738,9569,10307,256,1024,50625.0
22000,1,688,9527,10215,256,1024,50583.3
22001,0,738,9569,10307,256,1024,50625.0
22002,1,682,9565,10247,256,1024,50625.0
22003,0,738,9569,10307,256,1024,50666.7
22004,0,738,9569,10307,256,1024,50666.7
22005,1,682,9558,10240,256,1024,50791.7
22006,1,672,9550,10222,256,1024,50666.7
22007,1,680,9547,10227,256,1024,50583.3
22008,1,684,9530,10214,256,1024,50625.0
22009,0,738,9569,10307,256,1024,50625.0
22010,1,675,9557,10232,256,1024,50750.0
22011,0,738,9569,10307,256,1024,50666.7
22012,1,694,9601,10295,256,1024,50666.7
22013,0,738,9569,10307,256,1024,50583.3
22014,1,674,9576,10250,256,1024,50666.7
22015,0,738,9569,10307,256,1024,50625.0
22016,1,678,9443,10121,256,1024,50750.0
22017,1,673,9597,10270,256,1024,50791.7
22018,0,738,9569,10307,256,1024,50750.0
22019,0,738,9569,10307,256,1024,50708.3
22020,0,738,9569,10307,256,1024,50666.7
22021,0,738,9569,10307,256,1024,53375.0
22022,1,662,9497,10159,256,1024,50666.7
22023,0,738,9569,10307,256,1024,50625.0
22024,1,693,9575,10268,256,1024,50541.7
22025,1,678,9560,10238,256,1024,50625.0
22026,0,738,9569,10307,256,1024,50666.7
22027,0,738,9569,10307,256,1024,50583.3
22028,1,673,9539,10212,256,1024,50583.3
22029,0,738,9569,10307,256,1024,50583.3
22030,0,738,9569,10307,256,1024,50666.7
22031,0,738,9569,10307,256,1024,50666.7
22032,1,705,9563,10268,256,1024,50541.7
22033,0,738,9569,10307,256,1024,50625.0
22034,1,668,9517,10185,256,1024,50541.7
22035,0,738,9569,10307,256,1024,50541.7
22036,0,738,9569,10307,256,1024,50708.3
22037,1,690,9565,10255,256,1024,50583.3
22038,1,678,9547,10225,256,1024,50583.3
22039,1,671,9604,10275,256,1024,50625.0
22040,1,681,9553,10234,256,1024,50625.0
22041,1,667,9590,10257,256,1024,50666.7
22042,0,738,9569,10307,256,1024,50583.3
22043,1,690,9436,10126,256,1024,50666.7
22044,1,677,9554,10231,256,1024,50625.0
22045,0,738,9569,10307,256,1024,50541.7
22046,0,738,9569,10307,256,1024,50708.3
22047,1,683,9500,10183,256,1024,50583.3
22048,1,673,9465,10138,256,1024,50708.3
22049,0,738,9569,10307,256,1024,50666.7
22050,1,690,9574,10264,256,1024,50583.3
22051,0,738,9569,10307,256,1024,50708.3
22052,1,685,9507,10192,256,1024,50583.3
22053,0,738,9569,10307,256,1024,50583.3
22054,1,664,9513,10177,256,1024,50708.3
22055,1,694,9504,10198,256,1024,50625.0
22056,0,738,9569,10307,256,1024,50625.0
22057,1,662,9513,10175,256,1024,50583.3
22058,0,738,9569,10307,256,1024,50666.7
22059,1,687,9569,10256,256,1024,50541.7
22060,0,738,9569,10307,256,1024,50625.0
22061,0,738,9569,10307,256,1024,50666.7
22062,0,738,9569,10307,256,1024,50625.0
22063,1,689,9475,10164,256,1024,50666.7
22064,1,672,9565,10237,256,1024,50708.3
22065,0,738,9569,10307,256,1024,50583.3
22066,1,684,9578,10262,256,1024,50500.0
22067,1,673,9531,10204,256,1024,50583.3
22068,0,738,9569,10307,256,1024,50625.0
22069,0,738,9569,10307,256,1024,50625.0
22070,1,682,9487,10169,256,1024,50541.7
22071,0,738,9569,10307,256,1024,50583.3
22072,1,685,9587,10272,256,1024,50625.0
22073,0,738,9569,10307,256,1024,50625.0
22074,1,682,9618,10300,256,1024,50583.3
22075,1,682,9574,10256,256,1024,50583.3
22076,0,738,9569,10307,256,1024,51166.7
22077,0,738,9569,10307,256,1024,52541.7
22078,1,667,9599,10266,256,1024,67375.0
22079,1,670,9448,10118,256,1024,53958.3
22080,1,675,9568,10243,256,1024,55000.0
22081,1,687,9600,10287,256,1024,55041.7
22082,1,672,9559,10231,256,1024,54333.3
22083,0,738,9569,10307,256,1024,50791.7
22084,1,688,9543,10231,256,1024,50875.0
22085,1,686,9492,10178,256,1024,50958.3
22086,1,676,9545,10221,256,1024,50958.3
22087,0,738,9569,10307,256,1024,50791.7
22088,1,693,9551,10244,256,1024,50875.0
22089,1,680,9551,10231,256,1024,50833.3
22090,1,687,9607,10294,256,1024,50750.0
22091,0,738,9569,10307,256,1024,50833.3
22092,1,671,9421,10092,256,1024,50833.3
22093,0,738,9569,10307,256,1024,50875.0
22094,0,738,9569,10307,256,1024,50875.0
22095,0,738,9569,10307,256,1024,50833.3
22096,0,738,9569,10307,256,1024,50833.3
22097,1,684,9433,10117,256,1024,50875.0
22098,1,674,9582,10256,256,1024,50791.7
22099,1,683,9512,10195,256,1024,50791.7
22100,1,683,9649,10332,256,1024,50833.3
22101,1,683,9628,10311,256,1024,50791.7
22102,0,738,9569,10307,256,1024,50833.3
22103,1,678,9610,10288,256,1024,50833.3
22104,1,684,9578,10262,256,1024,50875.0
22105,0,738,9569,10307,256,1024,50833.3
22106,1,678,9584,10262,256,1024,50791.7
22107,0,738,9569,10307,256,1024,50916.7
22108,0,738,9569,10307,256,1024,50875.0
22109,1,689,9567,10256,256,1024,50791.7
22110,0,738,9569,10307,256,1024,50833.3
22111,0,738,9569,10307,256,1024,50875.0
22112,1,677,9529,10206,256,1024,50750.0
22113,1,692,9576,10268,256,1024,50833.3
22114,1,669,9600,10269,256,1024,50833.3
22115,1,669,9601,10270,256,1024,50791.7
22116,0,738,9569,10307,256,1024,50750.0
22117,0,738,9569,10307,256,1024,50875.0
22118,0,738,9569,10307,256,1024,50958.3
22119,0,738,9569,10307,256,1024,50833.3
22120,1,673,9555,10228,256,1024,50875.0
22121,0,738,9569,10307,256,1024,53500.0
22122,0,738,9569,10307,256,1024,50916.7
22123,0,738,9569,10307,256,1024,50958.3
22124,1,674,9484,10158,256,1024,50833.3
22125,0,738,9569,10307,256,1024,50916.7
22126,1,682,9589,10271,256,1024,53583.3
22127,0,738,9569,10307,256,1024,50791.7
22128,0,738,9569,10307,256,1024,56541.7
22129,1,692,9470,10162,256,1024,53250.0
22130,0,738,9569,10307,256,1024,50791.7
22131,0,738,9569,10307,256,1024,50750.0
22132,0,738,9569,10307,256,1024,50791.7
22133,0,738,9569,10307,256,1024,50791.7
22134,1,680,9551,10231,256,1024,50750.0
22135,1,689,9475,10164,256,1024,50791.7
22136,0,738,9569,10307,256,1024,50791.7
22137,0,738,9569,10307,256,1024,50666.7
22138,1,679,9571,10250,256,1024,50750.0
22139,1,684,9582,10266,256,1024,50833.3
22140,1,669,9595,10264,256,1024,50875.0
22141,1,682,9612,10294,256,1024,50791.7
22142,1,677,9541,10218,256,1024,50791.7
22143,1,691,9514,10205,256,1024,50833.3
22144,1,653,9512,10165,256,1024,50833.3
22145,1,678,9591,10269,256,1024,50750.0
22146,0,738,9569,10307,256,1024,50833.3
22147,0,738,9569,10307,256,1024,50833.3
22148,0,738,9569,10307,256,1024,50791.7
22149,1,675,9534,10209,256,1024,50875.0
22150,0,738,9569,10307,256,1024,50916.7
22151,0,738,9569,10307,256,1024,50875.0
22152,0,738,9569,10307,256,1024,50750.0
22153,1,684,9553,10237,256,1024,50833.3
22154,0,738,9569,10307,256,1024,50833.3
22155,1,669,9553,10222,256,1024,50750.0
22156,1,686,9556,10242,256,1024,50791.7
22157,1,683,9600,10283,256,1024,50750.0
22158,1,694,9526,10220,256,1024,50833.3
22159,0,738,9569,10307,256,1024,50750.0
22160,1,669,9568,10237,256,1024,50875.0
22161,1,693,9558,10251,256,1024,50958.3
22162,0,738,9569,10307,256,1024,53541.7
22163,0,738,9569,10307,256,1024,50750.0
22164,0,738,9569,10307,256,1024,50875.0
22165,0,738,9569,10307,256,1024,50875.0
22166,0,738,9569,10307,256,1024,50833.3
22167,0,738,9569,10307,256,1024,50791.7
22168,1,683,9455,10138,256,1024,50916.7
22169,1,675,9575,10250,256,1024,50791.7
22170,1,687,9521,10208,256,1024,50791.7
22171,1,683,9458,10141,256,1024,50791.7
22172,1,688,9527,10215,256,1024,50833.3
22173,0,738,9569,10307,256,1024,50791.7
22174,1,696,9565,10261,256,1024,50791.7
22175,0,738,9569,10307,256,1024,50791.7
22176,1,671,9509,10180,256,1024,50750.0
22177,1,666,9541,10207,256,1024,50750.0
22178,1,683,9506,10189,256,1024,50791.7
22179,1,671,9517,10188,256,1024,50875.0
22180,0,738,9569,10307,256,1024,50875.0
22181,0,738,9569,10307,256,1024,50791.7
22182,1,682,9581,10263,256,1024,50833.3
22183,0,738,9569,10307,256,1024,50875.0
22184,1,678,9575,10253,256,1024,50833.3
22185,1,673,9503,10176,256,1024,50875.0
22186,0,738,9569,10307,256,1024,50791.7
22187,1,681,9587,10268,256,1024,50916.7
22188,1,684,9566,10250,256,1024,50833.3
22189,0,738,9569,10307,256,1024,50833.3
22190,0,738,9569,10307,256,1024,50875.0
22191,1,689,9553,10242,256,1024,50791.7
22192,1,672,9501,10173,256,1024,50833.3
22193,1,678,9548,10226,256,1024,50791.7
22194,1,681,9492,10173,256,1024,50875.0
22195,0,738,9569,10307,256,1024,50875.0
22196,0,738,9569,10307,256,1024,50791.7
22197,1,672,9480,10152,256,1024,50750.0
22198,0,738,9569,10307,256,1024,50833.3
22199,0,738,9569,10307,256,1024,51000.0
22200,0,738,9569,10307,256,1024,52541.7
22201,1,682,9545,10227,256,1024,50833.3
22202,0,738,9569,10307,256,1024,50750.0
22203,0,738,9569,10307,256,1024,50875.0
22204,1,679,9480,10159,256,1024,50791.7
22205,0,738,9569,10307,256,1024,50833.3
22206,0,738,9569,10307,256,1024,50791.7
22207,1,669,9510,10179,256,1024,50791.7
22208,0,738,9569,10307,256,1024,50875.0
22209,0,738,9569,10307,256,1024,50833.3
22210,1,681,9528,10209,256,1024,50833.3
22211,1,679,9551,10230,256,1024,50833.3
22212,1,680,9552,10232,256,1024,50791.7
22213,0,738,9569,10307,256,1024,50875.0
22214,1,693,9527,10220,256,1024,50791.7
22215,1,687,9491,10178,256,1024,50791.7
22216,1,680,9537,10217,256,1024,50833.3
22217,1,681,9534,10215,256,1024,50875.0
22218,1,689,9575,10264,256,1024,50791.7
22219,1,679,9492,10171,256,1024,50833.3
22220,1,671,9527,10198,256,1024,50916.7
22221,1,682,9544,10226,256,1024,50833.3
22222,0,738,9569,10307,256,1024,50791.7
22223,0,738,9569,10307,256,1024,50875.0
22224,1,679,9514,10193,256,1024,50833.3
22225,1,671,9570,10241,256,1024,50750.0
22226,1,676,9572,10248,256,1024,50833.3
22227,0,738,9569,10307,256,1024,50916.7
22228,0,738,9569,10307,256,1024,50833.3
22229,1,664,9498,10162,256,1024,50791.7
22230,0,738,9569,10307,256,1024,50833.3
22231,0,738,9569,10307,256,1024,50791.7
22232,1,680,9502,10182,256,1024,50833.3
22233,1,688,9529,10217,256,1024,50791.7
22234,0,738,9569,10307,256,1024,50875.0
22235,0,738,9569,10307,256,1024,52875.0
22236,0,738,9569,10307,256,1024,51000.0
22237,1,682,9549,10231,256,1024,50916.7
22238,0,738,9569,10307,256,1024,51083.3
22239,1,685,9531,10216,256,1024,50916.7
22240,1,663,9585,10248,256,1024,50791.7
22241,1,683,9564,10247,256,1024,50958.3
22242,1,676,9603,10279,256,1024,50875.0
22243,1,694,9566,10260,256,1024,56375.0
22244,0,738,9569,10307,256,1024,50958.3
22245,0,738,9569,10307,256,1024,50875.0
22246,0,738,9569,10307,256,1024,50916.7
22247,0,738,9569,10307,256,1024,50750.0
22248,1,680,9501,10181,256,1024,50791.7
22249,1,683,9533,10216,256,1024,50833.3
22250,1,681,9467,10148,256,1024,50833.3
22251,1,681,9532,10213,256,1024,50875.0
22252,0,738,9569,10307,256,1024,50833.3
22253,1,671,9587,10258,256,1024,50916.7
22254,0,738,9569,10307,256,1024,50875.0
22255,1,664,9548,10212,256,1024,50708.3
22256,1,679,9586,10265,256,1024,50833.3
22257,1,689,9554,10243,256,1024,50916.7
22258,1,664,9531,10195,256,1024,50833.3
22259,1,667,9523,10190,256,1024,50708.3
22260,1,668,9535,10203,256,1024,50875.0
22261,0,738,9569,10307,256,1024,50916.7
22262,0,738,9569,10307,256,1024,50875.0
22263,0,738,9569,10307,256,1024,50958.3
22264,0,738,9569,10307,256,1024,50875.0
22265,1,676,9558,10234,256,1024,65583.3
22266,0,738,9569,10307,256,1024,50958.3
22267,0,738,9569,10307,256,1024,52666.7
22268,1,684,9531,10215,256,1024,50875.0
22269,1,686,9508,10194,256,1024,50916.7
22270,1,684,9497,10181,256,1024,50833.3
22271,1,684,9539,10223,256,1024,50791.7
22272,1,677,9486,10163,256,1024,50916.7
22273,1,675,9616,10291,256,1024,50791.7
22274,0,738,9569,10307,256,1024,50958.3
22275,0,738,9569,10307,256,1024,50833.3
22276,0,738,9569,10307,256,1024,50833.3
22277,1,684,9504,10188,256,1024,50916.7
22278,0,738,9569,10307,256,1024,50791.7
22279,0,738,9569,10307,256,1024,51041.7
22280,0,738,9569,10307,256,1024,50875.0
22281,0,738,9569,10307,256,1024,50833.3
22282,0,738,9569,10307,256,1024,50875.0
22283,0,738,9569,10307,256,1024,50833.3
22284,1,695,9614,10309,256,1024,50791.7
22285,1,680,9485,10165,256,1024,50791.7
22286,1,678,9550,10228,256,1024,50875.0
22287,1,675,9533,10208,256,1024,65125.0
22288,1,686,9515,10201,256,1024,50791.7
22289,1,677,9596,10273,256,1024,50875.0
22290,1,684,9597,10281,256,1024,50833.3
22291,0,738,9569,10307,256,1024,50833.3
22292,0,738,9569,10307,256,1024,50791.7
22293,0,738,9569,10307,256,1024,50791.7
22294,0,738,9569,10307,256,1024,50791.7
22295,0,738,9569,10307,256,1024,50833.3
22296,0,738,9569,10307,256,1024,50875.0
22297,0,738,9569,10307,256,1024,50833.3
22298,0,738,9569,10307,256,1024,50875.0
22299,1,685,9526,10211,256,1024,50875.0
22300,1,683,9578,10261,256,1024,50916.7
22301,0,738,9569,10307,256,1024,50875.0
22302,1,680,9578,10258,256,1024,51000.0
22303,0,738,9569,10307,256,1024,50875.0
22304,1,679,9476,10155,256,1024,50916.7
22305,1,689,9505,10194,256,1024,50791.7
22306,1,674,9512,10186,256,1024,50833.3
22307,0,738,9569,10307,256,1024,50791.7
22308,1,688,9546,10234,256,1024,50833.3
22309,1,666,9534,10200,256,1024,50833.3
22310,1,670,9556,10226,256,1024,50750.0
22311,1,676,9515,10191,256,1024,50916.7
22312,1,678,9439,10117,256,1024,50916.7
22313,1,706,9542,10248,256,1024,50916.7
22314,0,738,9569,10307,256,1024,50875.0
22315,0,738,9569,10307,256,1024,50875.0
22316,0,738,9569,10307,256,1024,50958.3
22317,1,680,9551,10231,256,1024,50916.7
22318,0,738,9569,10307,256,1024,50791.7
22319,1,673,9525,10198,256,1024,50875.0
22320,0,738,9569,10307,256,1024,50833.3
22321,0,738,9569,10307,256,1024,50791.7
22322,0,738,9569,10307,256,1024,50875.0
22323,0,738,9569,10307,256,1024,50875.0
22324,1,677,9578,10255,256,1024,50833.3
22325,1,686,9462,10148,256,1024,50791.7
22326,1,668,9613,10281,256,1024,50875.0
22327,0,738,9569,10307,256,1024,50875.0
22328,0,738,9569,10307,256,1024,50875.0
22329,1,668,9621,10289,256,1024,50791.7
22330,0,738,9569,10307,256,1024,50833.3
22331,1,675,9458,10133,256,1024,50833.3
22332,0,738,9569,10307,256,1024,50833.3
22333,0,738,9569,10307,256,1024,50791.7
22334,0,738,9569,10307,256,1024,50833.3
22335,0,738,9569,10307,256,1024,50833.3
22336,1,676,9597,10273,256,1024,50791.7
22337,1,677,9572,10249,256,1024,50833.3
22338,1,690,9631,10321,256,1024,50833.3
22339,0,738,9569,10307,256,1024,50875.0
22340,0,738,9569,10307,256,1024,50833.3
22341,1,677,9534,10211,256,1024,50791.7
22342,1,664,9561,10225,256,1024,50875.0
22343,1,680,9589,10269,256,1024,50875.0
22344,1,667,9552,10219,256,1024,50833.3
22345,0,738,9569,10307,256,1024,50833.3
22346,1,693,9585,10278,256,1024,50791.7
22347,1,670,9473,10143,256,1024,50791.7
22348,0,738,9569,10307,256,1024,50875.0
22349,0,738,9569,10307,256,1024,51000.0
22350,0,738,9569,10307,256,1024,53625.0
22351,0,738,9569,10307,256,1024,50833.3
22352,0,738,9569,10307,256,1024,50833.3
22353,0,738,9569,10307,256,1024,50875.0
22354,1,675,9560,10235,256,1024,50833.3
22355,0,738,9569,10307,256,1024,50833.3
22356,1,694,9541,10235,256,1024,50833.3
22357,0,738,9569,10307,256,1024,50791.7
22358,0,738,9569,10307,256,1024,50833.3
22359,1,686,9582,10268,256,1024,50875.0
22360,0,738,9569,10307,256,1024,50791.7
22361,1,685,9596,10281,256,1024,50750.0
22362,0,738,9569,10307,256,1024,50791.7
22363,0,738,9569,10307,256,1024,50916.7
22364,1,680,9518,10198,256,1024,50791.7
22365,0,738,9569,10307,256,1024,50833.3
22366,1,682,9589,10271,256,1024,50833.3
22367,0,738,9569,10307,256,1024,50833.3
22368,0,738,9569,10307,256,1024,50791.7
22369,0,738,9569,10307,256,1024,50833.3
22370,1,683,9480,10163,256,1024,50750.0
22371,0,738,9569,10307,256,1024,50875.0
22372,1,681,9492,10173,256,1024,50875.0
